gene_id	matrix_name	transcripts_id	gene_type	is_detected
Smp_248070	Smp-248070	Smp_248070.1	protein_coding	TRUE
Smp_248080	Smp-248080	Smp_248080.1	protein_coding	TRUE
Smp_248090	Smp-248090	Smp_248090.1	protein_coding	TRUE
Smp_248100	Smp-248100	Smp_248100.1,Smp_248100.2	protein_coding	TRUE
Smp_248110	Smp-248110	Smp_248110.1,Smp_248110.2	protein_coding	TRUE
Smp_248120	Smp-248120	Smp_248120.1	protein_coding	TRUE
Smp_248130	Smp-248130	Smp_248130.1	protein_coding	TRUE
Smp_248140	Smp-248140	Smp_248140.1	protein_coding	TRUE
Smp_248150	Smp-248150	Smp_248150.1,Smp_248150.2	protein_coding	TRUE
Smp_248160	Smp-248160	Smp_248160.1	protein_coding	TRUE
Smp_248170	Smp-248170	Smp_248170.1,Smp_248170.2	protein_coding	TRUE
Smp_248180	Smp-248180	Smp_248180.1	protein_coding	TRUE
Smp_248190	Smp-248190	Smp_248190.1	protein_coding	TRUE
Smp_248200	Smp-248200	Smp_248200.1	protein_coding	TRUE
Smp_266720	Smp-266720	Smp_266720.1,Smp_266720.2	protein_coding	TRUE
Smp_266740	Smp-266740	Smp_266740.1	protein_coding	TRUE
Smp_266750	Smp-266750	Smp_266750.1	protein_coding	TRUE
Smp_266760	Smp-266760	Smp_266760.1	protein_coding	TRUE
Smp_266770	Smp-266770	Smp_266770.1	protein_coding	TRUE
Smp_266790	Smp-266790	Smp_266790.1	protein_coding	TRUE
Smp_266800	Smp-266800	Smp_266800.1,Smp_266800.2,Smp_266800.3,Smp_266800.4,Smp_266800.5,Smp_266800.6,Smp_266800.7,Smp_266800.8	protein_coding	TRUE
Smp_266810	Smp-266810	Smp_266810.1	protein_coding	TRUE
Smp_266820	Smp-266820	Smp_266820.1,Smp_266820.2	protein_coding	TRUE
Smp_266830	Smp-266830	Smp_266830.1,Smp_266830.2	protein_coding	TRUE
Smp_266840	Smp-266840	Smp_266840.1,Smp_266840.2	protein_coding	TRUE
Smp_266850	Smp-266850	Smp_266850.1	protein_coding	TRUE
Smp_266870	Smp-266870	Smp_266870.1	protein_coding	TRUE
Smp_266880	Smp-266880	Smp_266880.1	protein_coding	TRUE
Smp_266890	Smp-266890	Smp_266890.1	protein_coding	TRUE
Smp_266900	Smp-266900	Smp_266900.1	protein_coding	TRUE
Smp_266920	Smp-266920	Smp_266920.1	protein_coding	TRUE
Smp_266930	Smp-266930	Smp_266930.1,Smp_266930.2,Smp_266930.3,Smp_266930.4	protein_coding	TRUE
Smp_266940	Smp-266940	Smp_266940.1	protein_coding	TRUE
Smp_266960	Smp-266960	Smp_266960.1,Smp_266960.2	protein_coding	TRUE
Smp_266980	Smp-266980	Smp_266980.1	protein_coding	TRUE
Smp_267000	Smp-267000	Smp_267000.1	protein_coding	TRUE
Smp_267010	Smp-267010	Smp_267010.1	protein_coding	TRUE
Smp_267020	Smp-267020	Smp_267020.1	protein_coding	TRUE
Smp_267040	Smp-267040	Smp_267040.1	protein_coding	TRUE
Smp_267060	Smp-267060	Smp_267060.1	protein_coding	TRUE
Smp_267070	Smp-267070	Smp_267070.1	protein_coding	TRUE
Smp_267080	Smp-267080	Smp_267080.1	protein_coding	TRUE
Smp_267090	Smp-267090	Smp_267090.1	protein_coding	TRUE
Smp_267100	Smp-267100	Smp_267100.1,Smp_267100.2,Smp_267100.3,Smp_267100.4	protein_coding	TRUE
Smp_267110	Smp-267110	Smp_267110.1,Smp_267110.2	protein_coding	TRUE
Smp_267120	Smp-267120	Smp_267120.1	protein_coding	TRUE
Smp_267130	Smp-267130	Smp_267130.1,Smp_267130.2	protein_coding	TRUE
Smp_267140	Smp-267140	Smp_267140.1,Smp_267140.2	protein_coding	TRUE
Smp_267170	Smp-267170	Smp_267170.1	protein_coding	TRUE
Smp_267180	Smp-267180	Smp_267180.1,Smp_267180.2,Smp_267180.3	protein_coding	TRUE
Smp_267190	Smp-267190	Smp_267190.1	protein_coding	TRUE
Smp_267210	Smp-267210	Smp_267210.1	protein_coding	TRUE
Smp_267220	Smp-267220	Smp_267220.1	protein_coding	TRUE
Smp_267230	Smp-267230	Smp_267230.1	protein_coding	TRUE
Smp_267240	Smp-267240	Smp_267240.1,Smp_267240.2	protein_coding	TRUE
Smp_267250	Smp-267250	Smp_267250.1	protein_coding	TRUE
Smp_267270	Smp-267270	Smp_267270.1,Smp_267270.2	protein_coding	TRUE
Smp_267280	Smp-267280	Smp_267280.1	protein_coding	TRUE
Smp_267300	Smp-267300	Smp_267300.1	protein_coding	FALSE
Smp_267310	Smp-267310	Smp_267310.1	protein_coding	TRUE
Smp_267320	Smp-267320	Smp_267320.1	protein_coding	TRUE
Smp_300070	Smp-300070	Smp_300070.1	protein_coding	TRUE
Smp_300080	Smp-300080	Smp_300080.1	protein_coding	TRUE
Smp_300090	Smp-300090	Smp_300090.1	protein_coding	TRUE
Smp_300140	Smp-300140	Smp_300140.1	protein_coding	TRUE
Smp_300150	Smp-300150	Smp_300150.1	protein_coding	TRUE
Smp_300200	Smp-300200	Smp_300200.1	protein_coding	TRUE
Smp_300210	Smp-300210	Smp_300210.1	protein_coding	TRUE
Smp_300220	Smp-300220	Smp_300220.1	protein_coding	TRUE
Smp_300310	Smp-300310	Smp_300310.1	protein_coding	TRUE
Smp_300360	Smp-300360	Smp_300360.1	protein_coding	TRUE
Smp_300370	Smp-300370	Smp_300370.1	protein_coding	FALSE
Smp_300380	Smp-300380	Smp_300380.1,Smp_300380.2	protein_coding	TRUE
Smp_300390	Smp-300390	Smp_300390.1,Smp_300390.2,Smp_300390.3	protein_coding	TRUE
Smp_300410	Smp-300410	Smp_300410.1	protein_coding	FALSE
Smp_300440	Smp-300440	Smp_300440.1	protein_coding	TRUE
Smp_300450	Smp-300450	Smp_300450.1	protein_coding	TRUE
Smp_300470	Smp-300470	Smp_300470.1	protein_coding	TRUE
Smp_300490	Smp-300490	Smp_300490.1	protein_coding	TRUE
Smp_300500	Smp-300500	Smp_300500.1	protein_coding	TRUE
Smp_300560	Smp-300560	Smp_300560.1	protein_coding	TRUE
Smp_300570	Smp-300570	Smp_300570.1	protein_coding	TRUE
Smp_300580	Smp-300580	Smp_300580.1	protein_coding	TRUE
Smp_300710	Smp-300710	Smp_300710.1,Smp_300710.2	protein_coding	TRUE
Smp_300720	Smp-300720	Smp_300720.1	protein_coding	TRUE
Smp_300770	Smp-300770	Smp_300770.1	protein_coding	TRUE
Smp_300790	Smp-300790	Smp_300790.1	protein_coding	TRUE
Smp_300810	Smp-300810	Smp_300810.1	protein_coding	TRUE
Smp_300840	Smp-300840	Smp_300840.1,Smp_300840.2,Smp_300840.3	protein_coding	TRUE
Smp_300910	Smp-300910	Smp_300910.1,Smp_300910.2,Smp_300910.3	protein_coding	TRUE
Smp_300920	Smp-300920	Smp_300920.1,Smp_300920.2,Smp_300920.3	protein_coding	TRUE
Smp_300940	Smp-300940	Smp_300940.1	protein_coding	TRUE
Smp_301040	Smp-301040	Smp_301040.1	protein_coding	TRUE
Smp_301050	Smp-301050	Smp_301050.1,Smp_301050.2	protein_coding	TRUE
Smp_301160	Smp-301160	Smp_301160.1	protein_coding	TRUE
Smp_301170	Smp-301170	Smp_301170.1,Smp_301170.2,Smp_301170.3	protein_coding	TRUE
Smp_301180	Smp-301180	Smp_301180.1,Smp_301180.2,Smp_301180.3	protein_coding	TRUE
Smp_301250	Smp-301250	Smp_301250.1,Smp_301250.2	protein_coding	TRUE
Smp_301260	Smp-301260	Smp_301260.1	protein_coding	TRUE
Smp_301290	Smp-301290	Smp_301290.1	protein_coding	TRUE
Smp_301310	Smp-301310	Smp_301310.1	protein_coding	TRUE
Smp_301320	Smp-301320	Smp_301320.1	protein_coding	TRUE
Smp_301330	Smp-301330	Smp_301330.1	protein_coding	TRUE
Smp_301340	Smp-301340	Smp_301340.1	protein_coding	FALSE
Smp_301420	Smp-301420	Smp_301420.1	protein_coding	TRUE
Smp_301430	Smp-301430	Smp_301430.1,Smp_301430.2	protein_coding	TRUE
Smp_301530	Smp-301530	Smp_301530.1,Smp_301530.2	protein_coding	FALSE
Smp_301550	Smp-301550	Smp_301550.1	protein_coding	TRUE
Smp_301560	Smp-301560	Smp_301560.1,Smp_301560.2,Smp_301560.3	protein_coding	TRUE
Smp_301570	Smp-301570	Smp_301570.1,Smp_301570.2	protein_coding	TRUE
Smp_301580	Smp-301580	Smp_301580.1	protein_coding	TRUE
Smp_301600	Smp-301600	Smp_301600.1,Smp_301600.2	protein_coding	TRUE
Smp_301610	Smp-301610	Smp_301610.1	protein_coding	TRUE
Smp_301620	Smp-301620	Smp_301620.1	protein_coding	TRUE
Smp_301660	Smp-301660	Smp_301660.1	protein_coding	TRUE
Smp_301670	Smp-301670	Smp_301670.1	protein_coding	TRUE
Smp_301730	Smp-301730	Smp_301730.1	protein_coding	TRUE
Smp_301740	Smp-301740	Smp_301740.1	protein_coding	TRUE
Smp_301780	Smp-301780	Smp_301780.1	protein_coding	TRUE
Smp_301790	Smp-301790	Smp_301790.1,Smp_301790.2,Smp_301790.3	protein_coding	TRUE
Smp_301800	Smp-301800	Smp_301800.1	protein_coding	TRUE
Smp_301920	Smp-301920	Smp_301920.1	protein_coding	TRUE
Smp_301980	Smp-301980	Smp_301980.1	protein_coding	TRUE
Smp_301990	Smp-301990	Smp_301990.1,Smp_301990.2	protein_coding	TRUE
Smp_302020	Smp-302020	Smp_302020.1	protein_coding	FALSE
Smp_302030	Smp-302030	Smp_302030.1	protein_coding	FALSE
Smp_302040	Smp-302040	Smp_302040.1,Smp_302040.2,Smp_302040.3,Smp_302040.4,Smp_302040.5,Smp_302040.6,Smp_302040.7,Smp_302040.8	protein_coding	TRUE
Smp_302090	Smp-302090	Smp_302090.1	protein_coding	TRUE
Smp_302140	Smp-302140	Smp_302140.1	protein_coding	TRUE
Smp_302170	Smp-302170	Smp_302170.1	protein_coding	TRUE
Smp_302180	Smp-302180	Smp_302180.1	protein_coding	FALSE
Smp_302220	Smp-302220	Smp_302220.1,Smp_302220.2	protein_coding	TRUE
Smp_302230	Smp-302230	Smp_302230.1	protein_coding	TRUE
Smp_302270	Smp-302270	Smp_302270.1	protein_coding	FALSE
Smp_302280	Smp-302280	Smp_302280.1	protein_coding	TRUE
Smp_302290	Smp-302290	Smp_302290.1	protein_coding	TRUE
Smp_302300	Smp-302300	Smp_302300.1	protein_coding	TRUE
Smp_302310	Smp-302310	Smp_302310.1,Smp_302310.2	protein_coding	TRUE
Smp_302320	Smp-302320	Smp_302320.1	protein_coding	TRUE
Smp_302330	Smp-302330	Smp_302330.1	protein_coding	TRUE
Smp_302340	Smp-302340	Smp_302340.1	protein_coding	FALSE
Smp_302350	Smp-302350	Smp_302350.1,Smp_302350.2	protein_coding	FALSE
Smp_302360	Smp-302360	Smp_302360.1	protein_coding	TRUE
Smp_302370	Smp-302370	Smp_302370.1	protein_coding	TRUE
Smp_302410	Smp-302410	Smp_302410.1	protein_coding	TRUE
Smp_302450	Smp-302450	Smp_302450.1	protein_coding	TRUE
Smp_302460	Smp-302460	Smp_302460.1	protein_coding	TRUE
Smp_302470	Smp-302470	Smp_302470.1	protein_coding	TRUE
Smp_302480	Smp-302480	Smp_302480.1	protein_coding	TRUE
Smp_302610	Smp-302610	Smp_302610.1	protein_coding	TRUE
Smp_302650	Smp-302650	Smp_302650.1,Smp_302650.2,Smp_302650.3	protein_coding	TRUE
Smp_302740	Smp-302740	Smp_302740.1,Smp_302740.2,Smp_302740.3,Smp_302740.4	protein_coding	TRUE
Smp_302800	Smp-302800	Smp_302800.1	protein_coding	TRUE
Smp_302810	Smp-302810	Smp_302810.1	protein_coding	FALSE
Smp_302830	Smp-302830	Smp_302830.1	protein_coding	TRUE
Smp_302850	Smp-302850	Smp_302850.1,Smp_302850.2,Smp_302850.3,Smp_302850.4,Smp_302850.5	protein_coding	TRUE
Smp_302860	Smp-302860	Smp_302860.1	protein_coding	TRUE
Smp_302870	Smp-302870	Smp_302870.1	protein_coding	TRUE
Smp_302880	Smp-302880	Smp_302880.1,Smp_302880.2	protein_coding	TRUE
Smp_302910	Smp-302910	Smp_302910.1	protein_coding	TRUE
Smp_302920	Smp-302920	Smp_302920.1,Smp_302920.2,Smp_302920.3	protein_coding	TRUE
Smp_302930	Smp-302930	Smp_302930.1	protein_coding	TRUE
Smp_302950	Smp-302950	Smp_302950.1,Smp_302950.2,Smp_302950.3	protein_coding	TRUE
Smp_302970	Smp-302970	Smp_302970.1	protein_coding	TRUE
Smp_302980	Smp-302980	Smp_302980.1	protein_coding	TRUE
Smp_302990	Smp-302990	Smp_302990.1	protein_coding	TRUE
Smp_303000	Smp-303000	Smp_303000.1	protein_coding	TRUE
Smp_303010	Smp-303010	Smp_303010.1	protein_coding	TRUE
Smp_303070	Smp-303070	Smp_303070.1	protein_coding	FALSE
Smp_303120	Smp-303120	Smp_303120.1	protein_coding	TRUE
Smp_303250	Smp-303250	Smp_303250.1	protein_coding	TRUE
Smp_303260	Smp-303260	Smp_303260.1	protein_coding	TRUE
Smp_303270	Smp-303270	Smp_303270.1	protein_coding	TRUE
Smp_303280	Smp-303280	Smp_303280.1	protein_coding	FALSE
Smp_303290	Smp-303290	Smp_303290.1	protein_coding	TRUE
Smp_303300	Smp-303300	Smp_303300.1	protein_coding	TRUE
Smp_303310	Smp-303310	Smp_303310.1	protein_coding	TRUE
Smp_303320	Smp-303320	Smp_303320.1	protein_coding	TRUE
Smp_303330	Smp-303330	Smp_303330.1	protein_coding	TRUE
Smp_303350	Smp-303350	Smp_303350.1	protein_coding	FALSE
Smp_303360	Smp-303360	Smp_303360.1	protein_coding	TRUE
Smp_303370	Smp-303370	Smp_303370.1,Smp_303370.2	protein_coding	TRUE
Smp_303380	Smp-303380	Smp_303380.1	protein_coding	TRUE
Smp_303390	Smp-303390	Smp_303390.1	protein_coding	TRUE
Smp_303400	Smp-303400	Smp_303400.1	protein_coding	FALSE
Smp_303410	Smp-303410	Smp_303410.1	protein_coding	FALSE
Smp_303420	Smp-303420	Smp_303420.1	protein_coding	TRUE
Smp_303430	Smp-303430	Smp_303430.1	protein_coding	TRUE
Smp_303450	Smp-303450	Smp_303450.1	protein_coding	FALSE
Smp_303490	Smp-303490	Smp_303490.1	protein_coding	TRUE
Smp_303510	Smp-303510	Smp_303510.1,Smp_303510.2,Smp_303510.3	protein_coding	TRUE
Smp_303520	Smp-303520	Smp_303520.1	protein_coding	TRUE
Smp_303530	Smp-303530	Smp_303530.1	protein_coding	TRUE
Smp_303540	Smp-303540	Smp_303540.1,Smp_303540.2	protein_coding	TRUE
Smp_303550	Smp-303550	Smp_303550.1	protein_coding	FALSE
Smp_303560	Smp-303560	Smp_303560.1,Smp_303560.2	protein_coding	TRUE
Smp_303570	Smp-303570	Smp_303570.1,Smp_303570.2	protein_coding	TRUE
Smp_303580	Smp-303580	Smp_303580.1	protein_coding	TRUE
Smp_303590	Smp-303590	Smp_303590.1,Smp_303590.2	protein_coding	TRUE
Smp_303600	Smp-303600	Smp_303600.1,Smp_303600.2	protein_coding	TRUE
Smp_303610	Smp-303610	Smp_303610.1	protein_coding	TRUE
Smp_303620	Smp-303620	Smp_303620.1	protein_coding	TRUE
Smp_303630	Smp-303630	Smp_303630.1	protein_coding	TRUE
Smp_303640	Smp-303640	Smp_303640.1,Smp_303640.2,Smp_303640.3	protein_coding	TRUE
Smp_303650	Smp-303650	Smp_303650.1,Smp_303650.2	protein_coding	TRUE
Smp_303660	Smp-303660	Smp_303660.1	protein_coding	TRUE
Smp_303680	Smp-303680	Smp_303680.1	protein_coding	TRUE
Smp_303690	Smp-303690	Smp_303690.1,Smp_303690.2,Smp_303690.3	protein_coding	TRUE
Smp_303760	Smp-303760	Smp_303760.1,Smp_303760.2	protein_coding	FALSE
Smp_303770	Smp-303770	Smp_303770.1,Smp_303770.2	protein_coding	TRUE
Smp_303860	Smp-303860	Smp_303860.1	protein_coding	TRUE
Smp_303900	Smp-303900	Smp_303900.1	protein_coding	FALSE
Smp_303910	Smp-303910	Smp_303910.1,Smp_303910.2,Smp_303910.3	protein_coding	TRUE
Smp_303920	Smp-303920	Smp_303920.1	protein_coding	TRUE
Smp_303940	Smp-303940	Smp_303940.1	protein_coding	TRUE
Smp_303950	Smp-303950	Smp_303950.1	protein_coding	TRUE
Smp_303970	Smp-303970	Smp_303970.1	protein_coding	TRUE
Smp_303980	Smp-303980	Smp_303980.1	protein_coding	TRUE
Smp_304000	Smp-304000	Smp_304000.1	protein_coding	TRUE
Smp_304030	Smp-304030	Smp_304030.1	protein_coding	TRUE
Smp_304040	Smp-304040	Smp_304040.1	protein_coding	TRUE
Smp_304050	Smp-304050	Smp_304050.1	protein_coding	TRUE
Smp_304060	Smp-304060	Smp_304060.1	protein_coding	FALSE
Smp_304090	Smp-304090	Smp_304090.1,Smp_304090.2,Smp_304090.3,Smp_304090.4,Smp_304090.5	protein_coding	TRUE
Smp_304130	Smp-304130	Smp_304130.1,Smp_304130.2	protein_coding	TRUE
Smp_304140	Smp-304140	Smp_304140.1	protein_coding	TRUE
Smp_304210	Smp-304210	Smp_304210.1	protein_coding	TRUE
Smp_304220	Smp-304220	Smp_304220.1	protein_coding	TRUE
Smp_304250	Smp-304250	Smp_304250.1	protein_coding	FALSE
Smp_304260	Smp-304260	Smp_304260.1	protein_coding	TRUE
Smp_304320	Smp-304320	Smp_304320.1,Smp_304320.2,Smp_304320.3,Smp_304320.4,Smp_304320.5,Smp_304320.6	protein_coding	TRUE
Smp_304360	Smp-304360	Smp_304360.1,Smp_304360.2	protein_coding	TRUE
Smp_304370	Smp-304370	Smp_304370.1,Smp_304370.2,Smp_304370.3,Smp_304370.4	protein_coding	TRUE
Smp_304380	Smp-304380	Smp_304380.1	protein_coding	TRUE
Smp_304450	Smp-304450	Smp_304450.1	protein_coding	TRUE
Smp_304460	Smp-304460	Smp_304460.1,Smp_304460.2,Smp_304460.3	protein_coding	TRUE
Smp_304500	Smp-304500	Smp_304500.1,Smp_304500.2,Smp_304500.3,Smp_304500.4	protein_coding	TRUE
Smp_304660	Smp-304660	Smp_304660.1,Smp_304660.2	protein_coding	TRUE
Smp_304710	Smp-304710	Smp_304710.1,Smp_304710.2,Smp_304710.3,Smp_304710.4	protein_coding	TRUE
Smp_304720	Smp-304720	Smp_304720.1	protein_coding	TRUE
Smp_304800	Smp-304800	Smp_304800.1,Smp_304800.2,Smp_304800.3,Smp_304800.4,Smp_304800.5	protein_coding	TRUE
Smp_304840	Smp-304840	Smp_304840.1,Smp_304840.2,Smp_304840.3,Smp_304840.4	protein_coding	TRUE
Smp_304860	Smp-304860	Smp_304860.1	protein_coding	TRUE
Smp_304870	Smp-304870	Smp_304870.1	protein_coding	TRUE
Smp_304880	Smp-304880	Smp_304880.1	protein_coding	TRUE
Smp_304890	Smp-304890	Smp_304890.1,Smp_304890.2	protein_coding	TRUE
Smp_304900	Smp-304900	Smp_304900.1,Smp_304900.2	protein_coding	TRUE
Smp_304910	Smp-304910	Smp_304910.1	protein_coding	TRUE
Smp_304960	Smp-304960	Smp_304960.1,Smp_304960.2	protein_coding	TRUE
Smp_304970	Smp-304970	Smp_304970.1	protein_coding	TRUE
Smp_304980	Smp-304980	Smp_304980.1	protein_coding	TRUE
Smp_305030	Smp-305030	Smp_305030.1,Smp_305030.2,Smp_305030.3	protein_coding	TRUE
Smp_305050	Smp-305050	Smp_305050.1,Smp_305050.2	protein_coding	TRUE
Smp_305060	Smp-305060	Smp_305060.1	protein_coding	TRUE
Smp_305070	Smp-305070	Smp_305070.1	protein_coding	TRUE
Smp_305100	Smp-305100	Smp_305100.1,Smp_305100.2,Smp_305100.3	protein_coding	TRUE
Smp_305110	Smp-305110	Smp_305110.1	protein_coding	TRUE
Smp_305120	Smp-305120	Smp_305120.1,Smp_305120.2,Smp_305120.3,Smp_305120.4,Smp_305120.5	protein_coding	TRUE
Smp_305130	Smp-305130	Smp_305130.1,Smp_305130.2	protein_coding	TRUE
Smp_305200	Smp-305200	Smp_305200.1	protein_coding	TRUE
Smp_305210	Smp-305210	Smp_305210.1,Smp_305210.2,Smp_305210.3,Smp_305210.4,Smp_305210.5	protein_coding	TRUE
Smp_305220	Smp-305220	Smp_305220.1,Smp_305220.2,Smp_305220.3,Smp_305220.4	protein_coding	TRUE
Smp_305350	Smp-305350	Smp_305350.1,Smp_305350.2,Smp_305350.3	protein_coding	TRUE
Smp_305400	Smp-305400	Smp_305400.1,Smp_305400.2	protein_coding	TRUE
Smp_305410	Smp-305410	Smp_305410.1	protein_coding	TRUE
Smp_305430	Smp-305430	Smp_305430.1,Smp_305430.2	protein_coding	TRUE
Smp_305460	Smp-305460	Smp_305460.1	protein_coding	TRUE
Smp_305490	Smp-305490	Smp_305490.1,Smp_305490.2,Smp_305490.3,Smp_305490.4,Smp_305490.5,Smp_305490.6,Smp_305490.7	protein_coding	TRUE
Smp_305550	Smp-305550	Smp_305550.1	protein_coding	TRUE
Smp_305560	Smp-305560	Smp_305560.1,Smp_305560.2,Smp_305560.3,Smp_305560.4	protein_coding	TRUE
Smp_305590	Smp-305590	Smp_305590.1	protein_coding	FALSE
Smp_305620	Smp-305620	Smp_305620.1	protein_coding	FALSE
Smp_305690	Smp-305690	Smp_305690.1	protein_coding	TRUE
Smp_305720	Smp-305720	Smp_305720.1	protein_coding	TRUE
Smp_305730	Smp-305730	Smp_305730.1	protein_coding	TRUE
Smp_305740	Smp-305740	Smp_305740.1,Smp_305740.2	protein_coding	TRUE
Smp_305760	Smp-305760	Smp_305760.1	protein_coding	TRUE
Smp_305770	Smp-305770	Smp_305770.1	protein_coding	TRUE
Smp_305780	Smp-305780	Smp_305780.1	protein_coding	TRUE
Smp_305800	Smp-305800	Smp_305800.1	protein_coding	TRUE
Smp_305870	Smp-305870	Smp_305870.1,Smp_305870.2	protein_coding	TRUE
Smp_305920	Smp-305920	Smp_305920.1	protein_coding	TRUE
Smp_306080	Smp-306080	Smp_306080.1	protein_coding	TRUE
Smp_306120	Smp-306120	Smp_306120.1	protein_coding	TRUE
Smp_306130	Smp-306130	Smp_306130.1	protein_coding	TRUE
Smp_306140	Smp-306140	Smp_306140.1,Smp_306140.2,Smp_306140.3	protein_coding	TRUE
Smp_306180	Smp-306180	Smp_306180.1	protein_coding	TRUE
Smp_306190	Smp-306190	Smp_306190.1,Smp_306190.2	protein_coding	TRUE
Smp_306200	Smp-306200	Smp_306200.1,Smp_306200.2,Smp_306200.3,Smp_306200.4,Smp_306200.5	protein_coding	TRUE
Smp_306210	Smp-306210	Smp_306210.1,Smp_306210.2	protein_coding	TRUE
Smp_306230	Smp-306230	Smp_306230.1,Smp_306230.2	protein_coding	TRUE
Smp_306270	Smp-306270	Smp_306270.1	protein_coding	TRUE
Smp_306290	Smp-306290	Smp_306290.1	protein_coding	TRUE
Smp_306300	Smp-306300	Smp_306300.1	protein_coding	TRUE
Smp_306320	Smp-306320	Smp_306320.1	protein_coding	TRUE
Smp_306360	Smp-306360	Smp_306360.1,Smp_306360.2,Smp_306360.3,Smp_306360.4,Smp_306360.5,Smp_306360.6,Smp_306360.7	protein_coding	TRUE
Smp_306370	Smp-306370	Smp_306370.1,Smp_306370.2,Smp_306370.3,Smp_306370.4	protein_coding	TRUE
Smp_306440	Smp-306440	Smp_306440.1	protein_coding	TRUE
Smp_306450	Smp-306450	Smp_306450.1	protein_coding	TRUE
Smp_306580	Smp-306580	Smp_306580.1	protein_coding	TRUE
Smp_306600	Smp-306600	Smp_306600.1	protein_coding	TRUE
Smp_306610	Smp-306610	Smp_306610.1	protein_coding	TRUE
Smp_306630	Smp-306630	Smp_306630.1	protein_coding	TRUE
Smp_306640	Smp-306640	Smp_306640.1,Smp_306640.2,Smp_306640.3	protein_coding	TRUE
Smp_306680	Smp-306680	Smp_306680.1	protein_coding	FALSE
Smp_306690	Smp-306690	Smp_306690.1	protein_coding	TRUE
Smp_306710	Smp-306710	Smp_306710.1	protein_coding	TRUE
Smp_306720	Smp-306720	Smp_306720.1	protein_coding	TRUE
Smp_306730	Smp-306730	Smp_306730.1,Smp_306730.2	protein_coding	TRUE
Smp_306740	Smp-306740	Smp_306740.1	protein_coding	TRUE
Smp_306750	Smp-306750	Smp_306750.1	protein_coding	TRUE
Smp_306800	Smp-306800	Smp_306800.1,Smp_306800.2,Smp_306800.3	protein_coding	TRUE
Smp_306810	Smp-306810	Smp_306810.1,Smp_306810.2,Smp_306810.3,Smp_306810.4	protein_coding	TRUE
Smp_306840	Smp-306840	Smp_306840.1	protein_coding	TRUE
Smp_306850	Smp-306850	Smp_306850.1	protein_coding	TRUE
Smp_306860	Smp-306860	Smp_306860.1	protein_coding	TRUE
Smp_306920	Smp-306920	Smp_306920.1	protein_coding	TRUE
Smp_306930	Smp-306930	Smp_306930.1	protein_coding	FALSE
Smp_306960	Smp-306960	Smp_306960.1	protein_coding	TRUE
Smp_306970	Smp-306970	Smp_306970.1	protein_coding	TRUE
Smp_306990	Smp-306990	Smp_306990.1	protein_coding	TRUE
Smp_307000	Smp-307000	Smp_307000.1	protein_coding	TRUE
Smp_307010	Smp-307010	Smp_307010.1	protein_coding	TRUE
Smp_307020	Smp-307020	Smp_307020.1	protein_coding	TRUE
Smp_307050	Smp-307050	Smp_307050.1	protein_coding	TRUE
Smp_307060	Smp-307060	Smp_307060.1	protein_coding	TRUE
Smp_307070	Smp-307070	Smp_307070.1	protein_coding	TRUE
Smp_307080	Smp-307080	Smp_307080.1,Smp_307080.2,Smp_307080.3,Smp_307080.4	protein_coding	TRUE
Smp_307090	Smp-307090	Smp_307090.1,Smp_307090.2,Smp_307090.3,Smp_307090.4,Smp_307090.5,Smp_307090.6,Smp_307090.7	protein_coding	TRUE
Smp_307170	Smp-307170	Smp_307170.1	protein_coding	TRUE
Smp_307210	Smp-307210	Smp_307210.1	protein_coding	TRUE
Smp_307220	Smp-307220	Smp_307220.1,Smp_307220.2,Smp_307220.3	protein_coding	TRUE
Smp_307240	Smp-307240	Smp_307240.1	protein_coding	TRUE
Smp_307260	Smp-307260	Smp_307260.1,Smp_307260.2,Smp_307260.3,Smp_307260.4	protein_coding	TRUE
Smp_307330	Smp-307330	Smp_307330.1	protein_coding	TRUE
Smp_307360	Smp-307360	Smp_307360.1	protein_coding	TRUE
Smp_307400	Smp-307400	Smp_307400.1	protein_coding	TRUE
Smp_307410	Smp-307410	Smp_307410.1	protein_coding	TRUE
Smp_307430	Smp-307430	Smp_307430.1	protein_coding	TRUE
Smp_307450	Smp-307450	Smp_307450.1,Smp_307450.2,Smp_307450.3	protein_coding	TRUE
Smp_307460	Smp-307460	Smp_307460.1	protein_coding	TRUE
Smp_307470	Smp-307470	Smp_307470.1	protein_coding	FALSE
Smp_307490	Smp-307490	Smp_307490.1	protein_coding	TRUE
Smp_307500	Smp-307500	Smp_307500.1	protein_coding	TRUE
Smp_307510	Smp-307510	Smp_307510.1	protein_coding	TRUE
Smp_307520	Smp-307520	Smp_307520.1	protein_coding	TRUE
Smp_307530	Smp-307530	Smp_307530.1	protein_coding	TRUE
Smp_307540	Smp-307540	Smp_307540.1	protein_coding	TRUE
Smp_307550	Smp-307550	Smp_307550.1	protein_coding	FALSE
Smp_307570	Smp-307570	Smp_307570.1,Smp_307570.2	protein_coding	TRUE
Smp_307580	Smp-307580	Smp_307580.1	protein_coding	TRUE
Smp_307590	Smp-307590	Smp_307590.1,Smp_307590.2	protein_coding	TRUE
Smp_307600	Smp-307600	Smp_307600.1	protein_coding	TRUE
Smp_307620	Smp-307620	Smp_307620.1	protein_coding	FALSE
Smp_307630	Smp-307630	Smp_307630.1	protein_coding	TRUE
Smp_307640	Smp-307640	Smp_307640.1	protein_coding	TRUE
